"ID_REF"	"GSM710733"	"GSM710735"	"GSM710737"
"AC037198.1"	3.28724800123662	3.23913770500626	3.60073875702694
"AC037486.1"	6.06399425356297	5.61232493492067	5.63149406711465
"AC040160.1"	4.10121912983385	3.86652032237189	4.19359864034536
"AC040162.3"	8.5588140589817	8.48724748694715	7.93507713805708
"AC040168.1"	3.76108345098658	3.47277007535101	3.91486745128205
"AC040168.2"	3.14598041609907	3.01665564576361	3.12095051425737
"AC040169.1"	5.29739215282404	5.55957141396483	5.6930363805259
"AC040174.1"	2.89774797201555	3.05025147797772	2.86041723542932
"AC040977.1"	8.23347785958097	7.61940788679197	7.08697204238914
"AC041040.1"	6.21197073876037	6.18850346531706	6.24987855591308
"AC044802.1"	2.97556640748924	2.88224707268832	2.83718639947701
"AC044802.2"	3.72286313810686	3.5890113969075	3.83312932529569
"AC044839.1"	3.87285985737184	3.67566221406834	3.95982613666574
"AC044849.1"	4.82252497624293	4.73626203134343	5.16610620588503
"AC046130.1"	4.31664894537989	4.51626946044217	4.47898682102745
"AC046134.2"	6.44236597389546	6.47454804598535	6.44960724740271
"AC046143.1"	8.09162382113659	7.13521308869307	7.595859668596
"AC046158.3"	3.22642988334733	3.35325373629223	3.47250112641487
"AC046158.4"	5.45389653303912	5.28834662464092	4.5836124172071
"AC046185.3"	6.74918014732834	6.5706167849788	7.09755207718158
"AC048341.1"	6.6517575369805	5.2972153817753	4.78179907504987
"AC048341.2"	6.70951580391783	6.48782341094695	4.93793843678511
"AC048344.1"	5.90668288948544	5.64109859056265	6.58541689254162
"AC048382.6"	6.3699488774203	6.43475296093524	6.57285686319154
"AC051619.5"	3.9289270233037	3.63307085490425	3.58826561100656
"AC053503.5"	6.52292137155061	5.8710007129354	6.66896598076718
"AC055717.1"	6.5438833478942	6.29250132155723	6.93447201329914
"AC055720.1"	3.76825592628199	3.40393130876357	3.85982045094332
"AC055720.2"	8.16120808565965	7.75239733746901	7.47386206224424
"AC055811.1"	6.36195568757244	6.63618881070034	6.58406128331796
"AC055811.3"	6.66742280921976	6.73313644138983	6.71121171739865
"AC055811.4"	4.54327475102325	4.42368767693663	4.5714637116011
"AC055822.1"	6.08283258426313	6.27616964768141	6.14419322435692
"AC060234.1"	3.51982658857459	3.31953963113561	4.00794546255144
"AC060765.2"	6.39312591330753	6.28686247544703	6.59860680800533
"AC060766.6"	6.99292534239369	7.29128468016099	6.73126069899235
"AC060814.2"	5.60596712099765	5.54729560975504	5.86138876652825
"AC061975.1"	6.04780093245745	5.69757149114474	6.0845413613371
"AC061975.6"	4.65770973129086	4.55407249855013	4.88564752961554
"AC062015.1"	5.04751282995462	4.75360958437042	5.34123158026787
"AC063923.2"	3.11225380725514	3.07210207533296	3.28248719591286
"AC063926.2"	6.45414519271263	6.52770416363313	7.02319436773897
"AC063977.5"	8.38320587975562	7.89636453296485	8.52549119645207
"AC064805.1"	6.46355081408413	5.96558613175505	6.78582044316297
"AC064807.1"	5.01924264993212	4.65004562775028	5.41037410887376
"AC064836.3"	11.1423945702295	11.1574436160842	10.3339605072328
"AC064852.1"	3.06592379680368	2.92022517156397	2.93592409898996
"AC064871.2"	3.74658547545961	3.86804194763705	3.97509803762332
"AC067752.1"	3.76838309747605	3.18985772662909	3.74481999530191
"AC067838.1"	5.31019484880374	5.2387654838257	4.7130676159899
"AC067852.2"	6.11610438719014	5.81440227991282	5.98606515210547
"AC067930.4"	6.69547758672856	7.23939878844797	7.13533563262158
"AC067930.5"	10.4233992256174	10.5425030042129	9.60128477673859
"AC067931.2"	3.76008491234732	3.49155364997189	3.58444658407027
"AC067945.2"	7.27896547562003	7.93120075229236	7.28837780117633
"AC067956.1"	3.32316084220862	3.374726432397	3.32316084220862
"AC068075.1"	5.16446945103367	4.9759387217452	5.20900403552745
"AC068134.1"	5.51023627904555	5.17659035122574	6.09459852194049
"AC068135.2"	3.10174150475543	2.98413109735788	2.97874675302358
"AC068205.2"	3.429042811712	3.32338377185008	3.52698288001702
"AC068338.2"	6.74920088983693	6.92088961393052	6.40738964232557
"AC068385.1"	6.25303462105642	5.78758819615317	6.12107904001259
"AC068389.1"	10.0174155053439	8.94113011105191	7.8824819468836
"AC068397.2"	6.16864750690688	5.72176472393667	6.32793440789343
"AC068473.3"	3.97596171796762	3.9085228384272	4.03337655985679
"AC068473.5"	6.11433404891851	6.08276788712828	6.01740560312407
"AC068491.2"	5.6905432106918	5.50876299683017	4.30504328894143
"AC068587.4"	5.31970191782946	5.0169278726012	5.10829897472215
"AC068594.1"	3.54811906431661	3.38811064053503	3.74255609355731
"AC068620.2"	3.73455229628843	3.88614129768621	3.37497813855697
"AC068631.1"	3.85279050053656	3.91288845999873	4.17073883837717
"AC068724.1"	8.17426780616461	8.18605450548284	8.13579672709842
"AC068724.4"	7.64169634259392	11.1665607114551	8.8520384221238
"AC068733.1"	4.42442418403158	3.72051653965207	3.99546601153936
"AC068733.3"	5.82474907802482	5.13720795398129	5.50606543721902
"AC068790.2"	3.14084212805068	3.15846123258359	3.24816605391264
"AC068790.5"	6.57643268280982	6.10286187696148	5.81712938475288
"AC068790.9"	5.4973436861058	5.28559607328743	5.43422160341301
"AC068831.3"	10.3830952678793	10.7388112373741	9.57825216621889
"AC068860.1"	3.91359950135244	4.02561246009067	4.30185834148288
"AC068870.1"	4.01840344485365	3.98442853167371	4.36809424175784
"AC068888.1"	7.86769677123726	7.76896448835885	8.00948103230169
"AC068987.1"	3.63171514608748	3.53246068530274	3.75472004718566
"AC069113.2"	5.59104406501469	5.41888914059061	6.22606802411607
"AC069209.2"	9.46695013409714	8.39307254316941	9.24619302661485
"AC069213.1"	2.93477706879343	3.01533821364587	3.09328316879632
"AC069224.1"	4.04463712751054	3.9812925902795	4.18318366843606
"AC069234.3"	8.35814794825617	8.94220246313952	8.19916263011939
"AC069277.1"	4.13114320175865	4.05531439592104	4.3160773169281
"AC069281.2"	8.32315176317325	7.73312486918729	7.64814758204351
"AC069287.2"	5.7886498450071	6.25303462105642	6.17665268308383
"AC069360.1"	5.99844375455667	4.65086650776028	5.71507876560764
"AC069547.1"	3.46155494007409	3.17883858029027	3.31165812385772
"AC072039.2"	2.87157734984104	2.77633377204074	2.77326674017819
"AC072061.1"	3.54159569351105	3.02329819499279	2.95528703502728
"AC073052.1"	7.92842909769438	8.72148882986324	8.74312585329626
"AC073073.2"	3.71551843148039	3.64344470795519	3.81823639061754
"AC073111.2"	7.6615082916974	7.36365665090316	7.34420959766939
"AC073130.1"	4.82514908351575	4.58866001992716	4.57027470585908
"AC073130.3"	4.6763063346332	4.37318788058319	4.64885408591613
"AC073176.1"	6.15386225287401	5.73933632298318	6.03570169544312
"AC073188.3"	3.42130214113872	3.16731728479063	3.66830014993574
"AC073195.1"	5.0457330938218	5.03939384884512	5.08701566794753
"AC073263.1"	7.83171024471151	8.42419636442925	8.21593444900122
"AC073263.2"	3.58090823356498	3.34852250056998	3.99442310205786
"AC073263.3"	5.26081396179448	4.77023756578731	5.22742910478895
"AC073283.1"	6.9121245059616	6.29723795202489	6.07048311629108
"AC073314.1"	4.30442186756912	4.19477451787676	4.50036261660278
"AC073316.1"	5.04681318869979	4.86801928216039	5.37794595749702
"AC073321.1"	4.56988711541164	4.62203239527677	4.90323962698921
"AC073332.1"	5.6108330674165	4.95435303744884	6.23097044846608
"AC073342.1"	3.71962703419051	4.12883190661009	3.90711036597487
"AC073389.1"	6.25695460686353	5.58714719648607	6.18077567488668
"AC073439.1"	5.53384325250729	5.51625069988259	5.74551872505153
"AC073476.2"	6.47578458089252	5.56824439843601	5.17956444322683
"AC073508.3"	5.20636248807187	5.10568190261533	4.83954749154648
"AC073539.1"	3.72448011392279	3.63143707405031	4.16502726404789
"AC073548.1"	7.81827807599915	8.05577560233799	8.81125446848005
"AC073548.2"	7.98295446496981	8.25511187617629	7.66873792638944
"AC073569.2"	6.77119230283225	6.58811733979142	6.92100735454729
"AC073592.8"	4.74022782450667	4.88129224758559	4.8589306507543
"AC073593.1"	5.5340854811725	5.04972425347758	5.38875515073523
"AC073611.1"	10.5520134498324	10.8797289405473	10.9191985509408
"AC073641.1"	6.23007499050422	6.43381101676813	6.78927905564475
"AC073857.1"	6.87915242266595	7.71793233427663	5.90192464514302
"AC073864.1"	4.06742169084148	3.89623763984695	4.20297950718773
"AC073869.1"	9.8977462732124	9.55179587674003	9.94385078011125
"AC073896.2"	9.24722295187451	9.05573111579607	8.89844968420973
"AC073896.4"	8.99507468846192	9.12531271470432	7.8938860486448
"AC073957.2"	5.74151437097305	7.2036974658825	6.32919055948306
"AC073957.3"	5.36726637981073	5.23956893553309	5.610738105578
"AC074008.1"	4.62982681550454	4.9071050130073	3.7663309236836
"AC074032.1"	8.09849052407428	8.13308550018508	8.48564656522144
"AC074035.1"	3.06809761255219	3.1584248980444	3.00939958287602
"AC074050.3"	6.40487409350814	6.32530380645726	6.30639801825505
"AC074212.1"	5.73779567988797	5.76865175795106	5.81432019666518
"AC074387.1"	4.74988347897707	4.49424818312364	4.78434158776441
"AC076966.2"	3.44261148489378	2.9504022043313	2.87132174660156
"AC077690.1"	3.31590601587225	2.9520847215237	3.06895069366493
"AC078795.1"	3.3353011786623	3.47087687541425	3.36803465960205
"AC078795.2"	3.64215491506229	4.21303760315599	3.86302361352881
"AC078795.3"	4.2697509028039	4.93812662944645	4.23950333600687
"AC078814.1"	4.12146240819314	3.81659924348187	4.22415026404195
"AC078816.1"	2.95929490806906	2.89493541409971	3.28724338334982
"AC078842.2"	3.76329210207513	3.42967459395815	3.42539673367757
"AC078846.1"	5.44360870718103	5.12975439453218	5.58076470622336
"AC078860.3"	4.23907093661547	4.00233873517667	4.33555432296033
"AC078880.2"	3.89125580121771	3.5720542425778	4.08209664905123
"AC078881.1"	3.75930148658586	3.66042735963606	3.80600532472974
"AC078925.3"	5.10671538741853	4.87586560572117	5.43224586834863
"AC078925.4"	4.85339995655634	4.72627478797367	5.08456195767381
"AC078980.1"	3.22117605892713	3.02788817849317	3.12220377527175
"AC079035.1"	4.63375230302002	4.44820130607212	4.46474016705875
"AC079089.1"	3.0499048248678	2.89466795965959	3.41240078784706
"AC079140.6"	4.54013837291038	4.29494030482013	4.52062844958106
"AC079142.1"	4.38331976283271	4.56064772117071	4.65556393780911
"AC079145.1"	4.52901450588132	4.60050007104775	4.97924006911029
"AC079148.1"	3.16615047600222	3.18343861898197	3.07725634715514
"AC079160.1"	4.20435025688181	4.09735838459946	4.15608094922292
"AC079171.1"	3.45253270528158	3.35363282722438	3.43310043809093
"AC079174.2"	4.16701850618333	4.05129406961507	4.36836383674474
"AC079228.1"	10.2302211926099	10.5526031128695	10.7464016402552
"AC079248.2"	3.61726104854332	3.52345525977088	3.90646491354621
"AC079305.1"	5.40139448821105	4.80509747161965	5.66164807034002
"AC079316.2"	4.09130290257019	3.98774334458259	4.02271797453168
"AC079322.1"	3.69213827439505	3.49608771183003	3.5234713730101
"AC079328.2"	7.90898366159875	10.2295284197275	8.51470315326866
"AC079331.1"	6.9757278981011	5.89738742791331	5.56964436275842
"AC079336.2"	3.81461051567608	3.81364790588484	3.62083404173997
"AC079385.2"	3.8528803122046	3.73295104146405	3.72747137590113
"AC079416.3"	4.61964853815961	4.3652450196136	4.85630671218827
"AC079465.1"	4.13925984523345	4.30142722546304	4.57244700189204
"AC079601.1"	6.68073507113863	6.84677914051752	6.9318590385791
"AC079742.1"	5.71334361523605	5.68186604018435	5.13873558924338
"AC079781.5"	7.68584144342375	10.3184706562757	9.61507691398398
"AC079807.1"	3.37030661783721	3.22174669959684	3.17566884061367
"AC079834.1"	4.04234372034055	3.6483775554098	4.16171379837463
"AC079922.2"	6.28829032503597	5.99497318016846	6.63490108231172
"AC080013.1"	4.14042127327227	3.84695933155146	4.1776758987712
"AC080038.1"	6.20238584938239	5.55048113296618	5.79721674338499
"AC080080.1"	3.75234100210016	3.66105096885028	4.08067217910109
"AC080112.1"	5.29859194911561	5.49563152074169	6.131143298974
"AC080129.2"	4.89206737699172	4.9088760429396	4.52402736022016
"AC080188.2"	3.65444108056908	3.08316542942777	3.33883342258037
"AC082651.1"	8.03288543265944	7.30939473575734	7.22063622041567
"AC082651.3"	3.57953027505888	3.48502295903278	3.82086174975552
"AC083799.1"	8.89291252738269	8.48777657845376	8.75356041983234
"AC083801.2"	4.96240500705188	4.6943450308598	5.02456640961254
"AC083805.1"	5.99350961203179	5.63143642250926	6.00867052628074
"AC083805.3"	6.33088849731989	6.36957627425642	6.70060330079788
"AC083841.2"	5.62699665087737	4.70973380624471	5.52019956207756
"AC083843.2"	5.37825205089052	5.69582958430164	4.80045055209674
"AC083862.1"	5.90726842909231	5.86449518157757	5.88250776588958
"AC083864.3"	2.99170588467417	2.92951181632907	2.98308259944981
"AC083973.1"	6.3876666198007	5.80987147386234	6.66980957471828
"AC084018.2"	3.45826350443377	3.12966833980497	3.35220464328706
"AC084024.3"	10.1005959782698	10.6586936883409	10.4871696364135
"AC084036.1"	5.76493468986127	5.44357548770451	6.58617209883791
"AC084125.1"	8.14119509835844	7.69309884574395	7.8335171632011
"AC084198.1"	8.91154641941859	8.87840691989348	8.29778883405494
"AC084262.1"	3.73020727386213	3.61922092309299	4.10310256231536
"AC084375.1"	3.776624690581	4.01346401196151	4.07148901749567
"AC084398.2"	10.2698130743546	9.76061373304026	11.0666280613682
"AC084756.1"	7.3022324078873	7.52290025205269	7.03858037710442
"AC084757.3"	3.31425472219748	3.10713724477329	3.15580318468025
"AC084757.4"	3.55923550054252	4.01948582341202	3.75907944402077
"AC084781.1"	6.96069127652723	6.53032955041912	6.51861981065717
"AC084782.1"	2.94473108564266	3.12022298911054	3.08105057965581
"AC084816.1"	3.66605667361652	3.20527051182335	3.68154111197553
"AC084824.4"	4.93401925034446	4.73054535748589	4.31662519773603
"AC084824.5"	9.42923221715012	9.45370704806152	9.29999667623641
"AC084866.1"	3.19620333633364	3.41604396094294	2.96737727269609
"AC084876.1"	8.6009046124063	8.52208817855798	7.956426601841
"AC084876.2"	3.14563645282731	3.33719091606949	3.25257878644834
"AC087071.1"	6.26157039526704	6.3595339816252	6.55661385461346
"AC087164.1"	5.08788199331044	5.22515773396401	5.44377480872108
"AC087164.2"	7.65581566714281	7.4908027646669	7.91549780613444
"AC087190.3"	7.24102433472967	7.13872736293014	7.01621830610756
"AC087235.1"	3.29817649382399	3.10133678187271	3.53184318958051
"AC087276.2"	5.43527580715805	5.6742835221648	6.72756175439364
"AC087284.1"	10.4671302846316	8.25114202079384	5.09182232378707
"AC087289.2"	4.2751052075397	4.18988487502227	4.80595614821404
"AC087292.1"	10.1835561552031	10.7829133166735	10.1745737463398
"AC087392.2"	4.63194859083208	4.44808309190763	4.93752800230835
"AC087392.3"	4.42658081743647	4.32108146027329	3.6892112394757
"AC087393.2"	10.0478767054531	10.0421937538079	9.83946833135235
"AC087457.1"	4.83077622126216	4.60557015616919	5.03502697606752
"AC087477.2"	3.36723641175473	3.36771524003122	3.53427955340078
"AC087482.1"	4.02987760657867	4.11444759854077	4.32681659337849
"AC087500.1"	5.05700855704278	5.00126916260952	5.39108378994388
"AC087501.1"	3.46560832284905	3.29525992056112	3.54216839602311
"AC087516.1"	2.82367204881042	2.77868754472482	2.80014344785672
"AC087521.1"	4.92622153096604	5.76778301941306	4.90953439163986
"AC087521.4"	10.9509584653998	10.4276013749463	11.3361633281
"AC087667.1"	3.38430642081258	3.5008513492293	3.40765594227247
"AC087672.2"	5.31487610999726	5.32631506938714	5.51619706393992
"AC087741.1"	6.40161516429193	5.6918445725326	6.0619517607655
"AC087854.1"	6.48040456970508	6.5832912499439	6.12592355603255
"AC087897.2"	3.48130299022452	3.15603738816701	3.40854358343339
"AC089984.1"	4.00792315455718	3.94163181013962	4.08901698351854
"AC089987.2"	3.99688345965489	3.92240985329757	4.33110620711113
"AC089998.1"	3.7952357250767	3.67044114713584	3.67494078410422
"AC090001.1"	5.53560968502801	5.71138089419168	5.71648807823989
"AC090023.2"	9.57947512832971	10.0751005704781	9.84089994544431
"AC090061.1"	4.31032013952405	4.51966822165389	4.79319588604611
"AC090114.2"	6.46018711221132	6.12537805228719	5.99337826419845
"AC090136.3"	3.28167820668703	3.25230913837108	3.21002614258351
"AC090152.1"	4.15817944961075	3.66799835807287	4.09088958906253
"AC090181.3"	7.33332952252191	5.5763346968961	5.21488152398964
"AC090197.1"	5.37317890541226	5.03409399772964	5.62236519601156
"AC090198.1"	7.71494769793716	7.94624131574372	8.06401310674023
"AC090204.1"	7.39654542872286	7.16740628345313	7.70108447635479
"AC090229.1"	3.72422035295162	3.68200080946078	4.07033088974375
"AC090236.1"	6.08256120341756	5.79326931985506	6.32405119689917
"AC090260.1"	3.80178477903991	3.62663309734771	3.95924153109728
"AC090286.1"	5.23126284944334	4.79350623687283	5.27212327416098
"AC090337.1"	3.22526711252211	3.0081774475348	2.99525359536345
"AC090340.1"	5.49815133525416	4.90651667112349	5.46752329142154
"AC090398.1"	4.00466913891221	3.71970834479396	4.50794849343645
"AC090409.1"	4.69340567154749	4.31430568328643	4.40104344728221
"AC090506.2"	2.75899638884855	2.85672590135992	2.918290893355
"AC090510.1"	5.5827966831532	6.33393021476094	5.43036638869936
"AC090510.3"	8.10719751692776	8.59111161103334	7.93286623589752
"AC090515.2"	5.67129290556719	5.98011108863347	5.97585085973822
"AC090515.4"	4.34206182346044	4.52731923110209	4.3354616358427
"AC090517.5"	4.75155297876707	4.68441359575496	4.79639712736919
"AC090518.1"	3.4226490455093	3.25408206239205	3.12421088815017
"AC090531.1"	4.06486275236709	4.25278233221054	4.07167563296381
"AC090574.1"	2.87863152218234	3.06740881242596	3.09859996627578
"AC090578.1"	3.16896509698831	3.26222122377839	3.27589251167357
"AC090607.1"	6.44218856347424	6.4251404158817	5.91084338943992
"AC090607.4"	8.60442055225258	10.5288532389762	8.5984961322772
"AC090616.6"	7.79368392800542	7.34003813753088	6.91151141746345
"AC090617.10"	4.98096554189013	4.61166093593786	4.79298070606787
"AC090617.3"	8.75181860221548	8.76256351215334	8.95667883517535
"AC090617.5"	7.07062342499031	7.31554889111298	6.96504699532012
"AC090643.1"	3.4795204434401	3.33150141001671	3.62468480953374
"AC090707.1"	6.12989492211475	6.04665425480601	6.35935968808431
"AC090740.1"	4.43117154815563	3.99202772496055	4.17265601105713
"AC090772.3"	6.62864106469784	6.8310904472497	7.1529209204707
"AC090772.4"	6.0806990261636	5.70843996034676	5.3518427412861
"AC090821.2"	4.13968369671286	3.91669126336845	4.10339089214602
"AC090825.1"	6.00662625306624	5.88329802190343	5.87466589157954
"AC090907.1"	5.89807560821267	5.62046932974834	5.94462510687906
"AC090921.1"	4.16684626341892	3.90226055900579	4.2482218620226
"AC090971.1"	4.15293606686525	4.71883979717432	5.33656631843494
"AC090983.1"	4.52227205252818	3.95575008252271	4.3004267066712
"AC090984.1"	8.72243716577351	8.87518586078194	8.35927985494709
"AC090987.1"	3.22988128022598	3.10888152349659	3.11518003135958
"AC090994.1"	3.56657146741792	3.26376121586123	3.66823373322664
"AC091045.1"	7.16678087326368	8.28436660517261	8.07813217012691
"AC091053.1"	6.25340742736363	5.91486025265553	6.5094235243032
"AC091057.1"	6.55871868969912	7.58461315833328	5.64775529620934
"AC091057.3"	10.2676980297741	9.70407337955244	9.06949885270856
"AC091059.2"	5.53718444434788	5.05063078690637	5.09624985966124
"AC091060.1"	2.95423986567954	3.22293307253867	3.85422906675817
"AC091132.1"	7.61698894567954	7.6851978146012	5.34754708149935
"AC091132.2"	4.63262960377623	4.44529091349166	5.23353462329262
"AC091132.3"	3.4060451466334	3.27844931571584	3.22421653998171
"AC091132.4"	3.52851134380475	3.6797309523583	3.71151285438839
"AC091133.1"	9.52891975490289	9.83626754562938	10.2099641831207
"AC091138.1"	3.26129500908406	3.40897526347918	3.62754089659157
"AC091151.2"	3.70730078975497	3.94370784832183	4.2173911523445
"AC091152.2"	3.16627566394897	3.47633034967796	3.29807622739518
"AC091152.4"	5.26669688366145	4.804667644277	4.47862992285136
"AC091153.3"	3.66875252877747	3.49290342673342	3.81123027590001
"AC091180.3"	8.16499123921533	8.46914688146316	8.86364433371908
"AC091181.1"	5.3813649867028	5.19779176563739	5.27249328164717
"AC091182.1"	5.88554833471142	5.62287906128076	6.25558176217243
"AC091230.1"	5.67987279724912	5.4648195501638	5.72831471026303
"AC091271.1"	5.62488420647205	6.67937225814677	5.27092952252996
"AC091488.1"	3.58375252805907	3.52676587780163	3.91764987003741
"AC091544.2"	4.89201202208574	4.85198074199698	5.04799826653898
"AC091564.3"	9.65995771607582	9.36526186319038	10.3615335357435
"AC091564.4"	5.21999399037525	5.1453888789138	5.5670890046418
"AC091564.7"	10.8225045624119	10.1408533856763	10.1533474102176
"AC091825.3"	4.1332118610255	4.17264653447359	4.31745526643725
"AC091925.1"	3.35325373629223	3.3850712268668	3.56612408234965
"AC091962.1"	3.25876449154224	3.35325373629223	3.29855167626884
"AC091965.4"	3.22162087843604	3.5610754748882	3.50614907945627
"AC091978.1"	6.54834297755553	6.08909054992773	6.50463171536169
"AC092053.2"	5.81665332518	5.59586206020103	5.88742868198165
"AC092053.3"	5.84990534501013	5.69177089108164	6.25320622459915
"AC092068.3"	5.17630452543475	4.92276835074679	5.00282171380262
"AC092069.1"	9.28493194050864	9.28262170869331	9.30645334935608
"AC092115.3"	7.57993849232199	8.2833703392096	8.63982638030512
"AC092117.1"	6.12098673802062	5.74011322529693	5.8074667037982
"AC092125.1"	3.63171514608748	3.20527051182335	3.91706236110722
"AC092127.1"	4.13164508130775	4.03311034782223	4.32860238687105
"AC092134.1"	5.90735459815332	7.0177008260021	7.13107079758674
"AC092139.1"	6.11060774198621	5.69144728668047	5.98095836861741
"AC092140.2"	3.77955922219824	3.51505558902839	3.6911005173453
"AC092142.2"	3.43076497559844	3.4651111184021	3.64588137852981
"AC092143.2"	6.15654782759605	6.00693884770691	5.66474408696794
"AC092143.3"	11.1673299104706	10.432465274738	10.0823778111497
"AC092155.1"	4.29229596433323	4.13794052155472	4.24031632474845
"AC092159.3"	4.5264325289183	4.20809402517044	4.52576296698065
"AC092162.2"	3.69981079282993	3.41604396094294	3.93607476470999
"AC092162.3"	3.84958537464399	3.71653507872134	4.09863233042365
"AC092164.1"	5.85530809909358	5.29993591218592	5.63914087491558
"AC092171.2"	6.83882349745256	6.57576103980477	6.51799671640488
"AC092171.4"	5.04796381289906	4.85516185350459	5.37289468169207
"AC092192.1"	3.44811847540118	3.47515051826964	3.51945809468399
"AC092279.1"	7.84023904503759	7.12000766793244	6.46757163021573
"AC092306.1"	4.85250040885611	4.4759407208165	4.77253782609176
"AC092326.1"	3.44839441699514	3.2816039948069	3.49643331312979
"AC092329.4"	4.01846596678903	3.89535402880065	4.00160177387221
"AC092332.1"	3.74032896665887	4.0012280517522	3.93121348771087
"AC092335.1"	3.92013695031643	3.53431906329856	3.68398933873582
"AC092338.2"	3.26563380359486	3.21030500038374	3.26291737827208
"AC092338.3"	7.50992910838406	8.05676380086449	7.91947596478992
"AC092354.1"	4.23785997926897	4.23152073429229	4.23938025437389
"AC092368.3"	7.30206013802625	7.35559152622429	6.77647391153263
"AC092376.2"	3.81168103142832	3.70305414539745	4.12330882559851
"AC092435.3"	4.1151900238919	4.1267196278722	4.28289733299387
"AC092435.4"	3.26214423563728	3.20527051182335	3.25441521461041
"AC092447.4"	4.47701980436422	4.24364202528745	4.49430865306395
"AC092447.5"	3.14660118436331	3.01772680380741	3.3739929013139
"AC092447.8"	3.12423770247118	3.46739662352286	3.36306617103592
"AC092451.2"	3.45554986811566	3.44447594195351	3.42627132865477
"AC092490.1"	7.76935895677107	9.29100334052155	7.72252491450189
"AC092535.2"	3.40864330205421	3.45258994676436	3.36852098577577
"AC092546.1"	4.17968581289725	3.81790328771772	4.24247603754795
"AC092567.1"	6.25508862987183	6.7519051031655	6.66109802857334
"AC092611.1"	5.31487610999726	5.15501161847649	4.78916333741236
"AC092620.1"	7.72828047015722	7.25614643275802	4.65971051882812
"AC092620.2"	3.37910933259321	3.3546494443957	3.4039176353337
"AC092650.1"	3.6496493501702	3.66378812828752	3.67537683213538
"AC092652.2"	3.53019470157745	3.42152666235189	3.65783938324973
"AC092660.1"	4.50405754403723	4.20457349911506	4.809339223558
"AC092666.1"	6.16529262912235	5.68299880367988	6.1523382027299
"AC092667.1"	3.63171514608748	3.47267611071452	3.58508315495008
"AC092718.1"	3.05031056254032	2.89289430205349	2.90727960640521
"AC092718.3"	7.72617715646467	8.60550666662713	7.31918874175545
"AC092723.2"	5.79212714356466	5.76088980964781	5.98030600805612
"AC092747.4"	6.80539780008254	7.17761356269273	6.08585494244421
"AC092757.2"	3.28931245945361	3.23044549242083	3.18360124654981
"AC092802.1"	10.2992666686213	8.65396673327212	6.4433407430016
"AC092803.1"	4.31399228713094	4.52194671244846	4.578310391793
"AC092807.3"	3.10174150475543	3.07927831779553	3.05766415258174
"AC092809.2"	7.03373069465283	6.89404011251344	7.58361722253369
"AC092809.4"	6.5966404761299	6.66837205387887	6.31345718948763
"AC092810.2"	4.22546148152032	4.02319953728907	4.34860733783026
"AC092813.1"	3.19876695105564	3.24898609610208	3.32383418663487
"AC092819.1"	3.20429934783559	3.31159053788074	3.45873866409964
"AC092821.3"	4.93796369754174	5.36686429958522	5.99068297215438
"AC092848.2"	5.41712654128192	5.26676860779035	5.9954552424263
"AC092849.1"	8.83389858664271	8.80068515417472	7.91549780613444
"AC092881.1"	3.3541774367762	3.18684327091033	3.49936670279828
"AC092910.3"	4.26140885377921	4.23765594544189	3.99567030287731
"AC092919.2"	4.69458132190772	4.80867559944054	4.75989156804816
"AC092953.2"	8.79300835326318	9.77485228956003	8.63951594317719
"AC093010.1"	3.54585779676809	3.51525771389121	3.64728736694893
"AC093010.2"	5.60272577365072	6.22226508214663	4.13921411711886
"AC093028.1"	5.80867126298817	5.47454400672854	6.26077398773708
"AC093110.1"	4.63705917550073	4.43005107229116	5.40087723201392
"AC093151.2"	3.92190030536403	3.65200450940997	3.9996829759919
"AC093157.1"	5.6333986172354	5.73498055833106	5.64008498919399
"AC093278.2"	9.61459231685084	8.99795676309721	7.95940578651697
"AC093283.1"	4.53547937702825	4.32461389735357	4.80551695404657
"AC093297.2"	6.56704329960506	7.49226160405464	6.04899878495413
"AC093323.3"	3.69740470585796	3.31228300757821	3.60679985893196
"AC093330.1"	4.99568717047686	4.75023793410533	5.18210532718587
"AC093426.1"	2.93556343467182	2.81458615421928	3.19761194498686
"AC093484.3"	12.9591771244323	13.996746875734	13.8707209085155
"AC093503.1"	8.62661123317413	8.48039223011913	7.3999600894722
"AC093503.2"	5.14569203741154	5.06212594653259	4.90865720042805
"AC093510.1"	4.58232530148612	4.08323618010375	4.57989421973408
"AC093510.2"	2.97262390134027	3.10608243607544	3.10608243607544
"AC093525.6"	6.33974969688194	6.04915466789986	6.30655946084644
"AC093525.7"	7.7066931771825	7.30201023640354	6.67999879819386
"AC093535.1"	6.65485527751534	5.55174478907425	4.24365966297628
"AC093535.2"	4.82338024403066	4.21822751604581	4.24447684873255
"AC093536.2"	3.23677427976506	3.20639162935095	3.38080526214062
"AC093582.1"	3.37989473483464	3.69164647716709	3.83983670118264
"AC093583.1"	5.7389847765037	5.14567362321703	5.51391492947894
"AC093591.2"	3.70644830618396	4.43822645099272	4.08882885675195
"AC093599.2"	5.28889205417124	5.34975592589046	5.4526644269833
"AC093627.4"	8.1411469653027	7.08753360350516	7.81941204840763
"AC093627.7"	6.35935968808431	6.54411719826828	6.58988060268302
"AC093642.2"	3.03504079559411	3.15407351262526	3.21333415946719
"AC093671.1"	3.65874594579832	3.53801139844225	3.62986958161934
"AC093673.1"	6.35269968784478	6.10015241335885	6.17504288383194
