"ID_REF"	"GSM1247614"	"GSM1247616"	"GSM1247619"	"GSM1247620"	"GSM1247622"	"GSM1247624"	"GSM1247626"	"GSM1247628"	"GSM1247630"
"AC024597.1"	4.27715050994707	4.50227738232628	4.62618540906627	4.59597773562063	4.40911369417145	4.39619705975525	4.50769352076683	4.40919905534393	4.69136529161417
"AC024614.1"	2.90315625254255	2.94025671330706	3.03853838298204	2.76015183781177	3.04521220629127	3.09094867960506	2.86346635859867	2.7017623151695	3.22857287721017
"AC024614.2"	3.61060335645185	3.58489483438284	3.695709041256	3.59046192634796	3.34650265313966	3.57997294338966	3.58183902780155	3.44850765625127	3.87110705800347
"AC024651.1"	2.75935980493212	2.64324419731342	2.76932315708721	2.72667093414242	2.93786118723747	3.10711626029693	2.59351132827377	2.72783056316916	3.20988596537311
"AC024651.2"	3.17794848565853	3.34479562998523	3.38851556071016	3.50342513959545	3.44806239920594	3.87742139877695	3.55030917446476	3.38708017471335	3.31982113545596
"AC024884.2"	4.19746562966326	4.07510105927563	4.24708887428899	4.13551077290504	4.13325082224989	4.11139643387548	4.15953721048233	4.08642881011786	4.28738088400924
"AC024896.1"	3.66162183078512	3.64597495448761	3.91203948505525	3.98806222300985	3.95255079832293	4.06862238400472	3.67459136239705	3.95030016196888	3.71082212628574
"AC024937.3"	7.44492823134996	7.61683271648067	7.72083771008863	7.47955012710495	7.30094827037933	6.57736131264255	6.42720009394336	7.04440271776447	6.16337296830678
"AC024940.5"	9.93833838116045	9.93551553775472	10.0620148519434	11.0927186278254	10.8011708468838	10.7001897921979	10.7967215175038	10.3247196583664	10.5780964919127
"AC024958.1"	3.39157844696595	3.41453261473576	3.43861342608171	3.5681361215454	3.42061361150953	3.5498019937617	3.51841760943449	3.51238906513855	3.54804501994162
"AC025031.2"	4.18969271577836	4.23132841119497	4.08657228830941	4.16542296424295	4.16423763747223	4.2799091455889	4.11112170756783	4.2008603572514	4.37808018922273
"AC025031.4"	2.73325682551532	2.5077643148818	2.68115967562402	2.38934988046959	2.76177834123034	2.55143061718497	2.58685568204039	2.44212503063968	2.77893579427287
"AC025040.1"	2.30801628407978	2.35316935159218	2.81997548034079	2.47431961787309	2.8868304806659	2.49817497896443	2.36952319487675	2.41030690627356	2.83355493525951
"AC025048.2"	4.79891124024883	4.52633454341648	4.72570641261542	4.88759408866669	4.64059485811063	4.90627582304637	4.81634200275839	4.95164717189251	5.29637790021014
"AC025048.4"	5.00542305299132	4.68059390416553	4.84084755083546	4.92724665015508	4.85599590175835	4.73613711645547	5.23616583515874	4.93471221529563	4.80194000565767
"AC025125.1"	2.22680079580523	2.2801303495904	2.53785036683092	2.23413261622759	2.40261089193745	2.38719510923399	2.25835715498844	2.29138951329795	2.42144742348993
"AC025154.1"	6.06821639728006	5.74956779008578	5.66978325310104	5.79010495953237	5.73007035286888	5.83365510216089	5.85082410625177	5.64401619071616	6.0783936047093
"AC025164.1"	5.69639505787792	6.93293776002464	6.59245939201258	6.83733171838711	7.30270293582518	6.25449987981975	6.58415222515656	6.91065454907977	6.51927702203044
"AC025165.2"	6.8573409664475	6.84562231744991	6.91524954135743	6.90821400545896	7.04823907014813	6.9787174600074	6.80392338766655	7.00920033354006	6.90857808005817
"AC025171.1"	5.71228087137138	5.61453040873967	6.2382797170408	5.93514881542504	5.908936320861	5.74293889055703	5.96086500791604	5.73756548932184	5.46542983908917
"AC025171.2"	4.6129774783527	4.82104095637599	4.62422395772239	4.5198795315105	4.58521283049742	4.67848766391691	4.67669078863466	4.48159385108734	4.68576098590163
"AC025171.4"	2.56731990426289	2.70869935836602	2.48013582173378	2.7826818778323	2.78575367836213	2.652048908037	2.47717232430494	2.80185079251344	2.50640360303858
"AC025181.2"	6.08409034291239	6.1841050546966	6.00514262791438	6.33321858682429	6.40375385735637	5.47999740804786	5.38148967118784	5.47389855644066	5.42595886145832
"AC025257.1"	7.54646032708032	7.92161342639808	7.7116813846183	7.90150995556728	8.07946768391956	6.88013565009187	8.3122527903609	7.79929985012735	7.38895160361595
"AC025259.1"	9.30175775832926	9.52654047976082	9.32054235174751	9.11696649651327	9.30616385158204	9.15547530715646	9.57546694228476	9.34336183419238	9.04069364844561
"AC025262.2"	5.63534078906674	5.33111142536071	5.86263705280558	6.48805083352968	6.51710905065909	6.3746419797902	5.84111418798745	6.2637037350766	5.68259959088107
"AC025263.1"	2.08795407101071	2.32178987904739	2.27248985567012	2.30886196886951	2.29755323224818	2.23483439329738	2.50615550155169	2.08613255505341	2.32291829329701
"AC025263.3"	2.44838959213017	2.42355901519182	2.63816150114372	2.38642668000248	2.7019339878936	2.49292071165879	2.59499828969302	2.50379351473982	2.55105742050365
"AC025265.1"	3.27110032606812	3.32041141829062	3.37882297999874	3.14811738064969	3.37174394218744	3.39078785290141	3.24231607153216	3.31664310120334	3.28483036391659
"AC025272.1"	4.96721262791254	5.05944101070857	4.9394006968419	5.08457989647816	4.94233425053664	4.91598181216303	4.93637029902539	5.02895982914955	5.39487643630879
"AC025278.1"	2.69925066233052	2.1731487373593	2.54157734577798	2.4561545905155	2.41717141183908	2.47303718788149	2.24283703727702	2.38527331287139	2.7630482233099
"AC025280.3"	3.88627676264541	4.23938384046444	4.23241814399352	4.10724195767637	4.15980036564034	4.32886909448156	4.25860081472457	4.32242637154224	5.09453782674493
"AC025370.1"	3.52242477862441	3.49623811653466	3.61909909153058	3.36200332633433	3.58677794672432	3.52082889269062	3.4185642157175	3.41740604999862	3.44050411218422
"AC025419.1"	2.84350892659315	3.10951904754608	3.15939427506787	3.15414553110403	3.11303617434036	2.77316453544573	3.17270259950209	3.13536956864675	3.52948604087584
"AC025428.1"	3.63836769345482	3.43049128462158	3.64089975754676	3.59866287213344	3.60899139439941	3.73250620091099	3.73845580470004	3.62696852505697	4.49003831402622
"AC025437.5"	3.55811324190063	3.29546763834856	3.33276155370696	3.48569644328844	3.49181286723754	3.46873259208797	3.53395548484674	3.46519262971176	3.58654309811334
"AC025442.1"	4.77447868310675	4.69357475513927	4.7082730367621	4.7109819630107	5.01947970291523	4.7403524427777	4.81477147095467	4.56571415042692	4.79388623713422
"AC025569.1"	2.86619874933711	2.85263243116863	3.07708692811934	2.99494260053899	2.97218570855666	2.87118652225613	2.79875136861128	2.96380515705888	3.06708011495577
"AC025575.2"	3.11376598887287	3.15679733288998	3.14812265270993	3.05625046112381	3.10610748065098	3.170169072297	3.2733023657794	3.15820711870651	3.25225712265294
"AC025576.1"	2.79082421290296	2.82787649558496	2.77280750191531	2.96525709366207	2.8155275130996	2.94864372785724	2.9079196695794	2.94512603914644	3.16105458900983
"AC025580.3"	2.43534445777794	2.43895049446829	2.47393799091844	2.55020104952874	2.36974483149674	2.33136875570853	2.45804444798846	2.51976654277775	2.48740573504447
"AC025674.2"	2.95310423710094	2.4908786993258	2.8860385084185	2.6027181272615	2.72078322020714	2.66990206279307	2.5927061334971	2.61199421460724	2.61932583774162
"AC025678.3"	2.54790291088095	2.65770091554228	2.58022516450283	2.72906917098276	2.48858869192478	2.31501140634669	2.8518991541234	2.75733537126729	2.56925767482044
"AC025682.1"	10.0483714043558	10.2834095964763	10.2142045618629	9.98731126674189	10.0497456554073	10.1545896034639	9.87359890945799	10.1510350232101	10.0546099463465
"AC025810.1"	3.70199520671037	3.69404199557282	3.43735349921941	3.22634814737732	3.20427943348808	3.60289720385286	3.27351026787877	3.30981548889008	3.56630186064055
"AC026124.1"	2.49643539546825	2.69899929892989	2.68580210919203	2.66216865778614	2.74938561288478	2.7521449621512	2.78155535895577	2.59703352983477	2.66393753184815
"AC026304.1"	5.75027748988523	5.34579584090941	5.6968825450287	5.57906756481966	5.68565475591136	5.44694602402383	5.08030849709057	5.46181399120824	5.66054384720186
"AC026316.3"	2.49463862543404	2.24776693529872	2.44879650141951	2.28818092016064	2.36960264308424	2.12483439553313	2.38271053296994	2.30742184230479	2.42271695593081
"AC026329.1"	3.67197321522507	3.50060861669424	3.61074938597868	3.51946756974119	3.51173354098018	3.46755328288639	3.5222699615213	3.54294265880077	3.39256459734222
"AC026333.3"	4.13650931698114	4.25330789017933	4.38285832285014	4.08195750264846	4.10662695878957	4.17904560829841	4.67601247781855	6.57390307147693	4.92188988515669
"AC026336.2"	4.3859276742164	4.37732996929739	4.23215176260591	4.17930830005215	3.904200758343	4.16892600249496	4.35734718515948	4.32986548413257	4.77448431403217
"AC026356.1"	3.28656496401557	2.71986855931767	2.65037069951874	2.97590739472771	2.67009159577232	3.33258076534654	2.27501331239685	3.06398116885002	2.47984979001563
"AC026362.1"	7.04309379278212	6.92170081164593	6.91737076631333	6.69997179853289	6.73244126394988	6.74732758606635	6.63090738969384	6.80285729578966	6.56221121505328
"AC026362.2"	3.9500245614007	3.95180952866292	3.92280767691715	3.35652291217534	3.16323853774797	3.20720160048693	3.64932751652056	3.40929817456509	3.49489490246913
"AC026367.2"	3.10358440293034	2.91537409183473	3.15320226632551	3.00213877560752	3.13349243178397	3.30418296249745	3.09568645147151	3.19802087033736	3.70627241354889
"AC026369.1"	3.30209665395119	3.44828241131785	3.45286771356237	3.43432252973996	3.52274321157244	3.43254061857171	3.71715509597852	3.45101294259825	3.41369967002605
"AC026401.3"	8.7022933386304	8.74156830757808	8.84729717542134	9.19085169622628	8.98531093376292	9.39923970635807	8.81364973099107	9.42138173985536	9.03098543608006
"AC026422.1"	2.28810886234244	2.36108450166626	2.25802354747269	2.15155100540486	2.15784154021714	2.11059302172341	2.23780643018482	2.26057962120035	2.25390218287174
"AC026461.1"	9.95522558910371	9.39429686939738	9.73625859035586	9.43033393709495	9.19232744639535	9.57024068415818	9.80221230723265	9.36641885196164	9.01191801605326
"AC026461.2"	9.15096128349635	8.43882975753154	9.23166276355487	8.34907504301412	7.83082816892175	8.40889245698354	8.50269279677886	7.59207438147378	7.9902696336802
"AC026462.3"	5.06820647989805	5.37273881444407	5.04114903908933	5.11819495323666	5.10632369700147	5.15572592825791	5.12221273583097	5.04168798295905	5.1330698058621
"AC026464.2"	5.6163965222646	4.87004424886339	5.09032270584766	5.66085799110697	6.92713243472848	5.15273901109439	5.16826833866753	5.53669085817205	5.11610188372896
"AC026469.1"	4.63279223874141	4.54889805022609	4.52546922413953	4.47864914338233	4.477799649438	4.57091206527372	4.55118695719511	4.40081536457811	4.89924103365279
"AC026471.3"	3.28419355191166	3.36712036734667	3.51546808182163	3.2221983353375	3.46032980633002	3.37124802003051	3.40344850687898	3.52104990450696	3.36263934056348
"AC026471.4"	4.60430775132474	5.01392204334539	4.75206935745199	4.60294040117051	4.09629589225036	4.9270098041203	4.61131100581145	5.04046379390344	4.63188915146252
"AC026471.5"	4.47648540115052	4.41909156191255	4.63280599996958	4.52254411472646	4.60268873231521	4.44372083429105	4.42975782010124	4.38795111666562	4.61199241117855
"AC026523.1"	2.40070454505716	2.37646990871009	2.33025243304296	2.21268605349711	2.35481807535194	2.21731587330783	2.21394619684385	2.34076371762166	2.40600276709194
"AC026523.2"	2.63337074663117	2.86429454850544	2.80279478341738	2.94330690557694	2.95296168183536	2.87517988886672	2.96444942036364	2.83328055683491	3.11587096898345
"AC026691.1"	3.43249331530552	3.55605633117838	3.60649356402491	3.36612539466981	3.30234760976382	3.35489489372761	3.7902282527995	3.56301533103399	3.92498684093457
"AC026725.1"	2.3542337664328	2.41153919810477	2.69929077816359	2.5505722978663	2.42931784653241	2.64282050306921	2.65929365958163	2.3139354252598	2.60551523941867
"AC026746.1"	3.01495665321587	3.04654766585917	3.08620727301119	3.08551921090019	3.06197739148414	3.04156886867935	3.14267526418882	2.91158285033863	2.90979193932785
"AC026748.3"	4.70225140233298	4.48603223919655	5.1943772492901	4.50487722047945	5.1330698058621	4.88420556280661	5.65664285232214	5.04397592426385	4.83037815135096
"AC026803.1"	3.90394874652854	4.07463767879175	4.00150491630523	4.02398642762382	4.20525175454171	4.08437148195962	4.30634803703682	4.25850814282123	4.07105004360842
"AC026954.3"	5.39171869432277	6.29816232628672	6.27648450205128	5.63040645210302	5.75403204626096	6.66233972948963	6.2588335109261	7.20541915483322	6.10657241872908
"AC026979.4"	3.99593872046084	3.96033080318061	4.0628684184605	3.60056198342827	3.53508926483918	3.91673956340319	4.02922219080506	3.70924297460455	3.84509402755578
"AC027020.1"	3.42163366819599	3.15962256248968	3.07810742195362	3.29869373209496	3.41343696693231	3.34902382555829	3.24160144323146	3.00536058429104	3.12911290220185
"AC027020.2"	6.14182519658868	5.58894446496603	6.76638856436274	5.68164520523326	6.40215474490313	6.8445527713767	5.87887448551038	7.16560277946361	6.80197184387928
"AC027097.1"	6.6192427419427	6.09005832649864	6.21647671586404	6.44915308346551	6.21130189283652	6.44535435352353	6.16113202970953	6.20952921587923	5.96882015189117
"AC027228.2"	3.99696498323718	3.36268433766603	3.98597386771761	4.48546229396504	4.0881382458942	4.00891589447825	3.74031376514342	4.4506456255846	3.378470684754
"AC027228.3"	3.95820659456484	3.7177035366061	3.61527747839664	3.97312062062241	3.84147208305454	4.12620606479595	3.81452598806358	3.79265148281581	4.25509758870043
"AC027237.3"	3.64059422900762	3.5152371588036	3.49089055396164	3.57056323158446	3.55779618636189	3.53606151457784	3.5509229267448	3.47077989072059	3.48218566379694
"AC027243.1"	3.20959896626217	3.23202704466653	3.47065577849335	3.16763859827825	3.39126232985218	3.47626659012754	3.3640833867971	3.52119604782975	3.79699885480012
"AC027271.1"	3.53446235042524	3.27707661210288	3.22802494564983	2.9930503332659	2.94313399683775	3.36050251289492	3.30162796844414	3.28118295332249	3.57077380456705
"AC027277.1"	2.37987629694372	2.48464002333339	2.39492417492253	2.33091707508225	2.20853336913258	2.51382278780543	2.70754425651203	2.45012676406732	2.65573285913767
"AC027279.1"	6.25328439274096	6.14789242134091	6.56766661657414	6.67185451190466	6.85314856252369	5.95098733123405	4.63224255324036	5.04999557335994	5.23089573175095
"AC027279.3"	3.55528765374179	3.49978238453002	3.27526044543831	3.30913575635102	3.20408864744175	3.23292419422386	3.07769346800962	3.35181873039873	3.6594498400085
"AC027279.4"	3.86985590657024	3.97708381152929	3.87767498962217	3.81264542656252	3.74765314549965	3.96260535167002	3.67694240796637	3.84602338767288	4.09387164722161
"AC027288.3"	2.34723099621995	2.29071324278218	2.31391523305315	2.44629522081449	2.60874628718619	2.36777851076967	2.31802378414709	2.37899829442687	2.34654194111399
