"ID_REF"	"GSM687236"	"GSM687237"	"GSM687238"	"GSM687239"	"GSM687240"	"GSM687241"	"GSM687242"	"GSM687243"	"GSM198943"	"GSM198944"	"GSM198945"
"AC011592.1"	"3.4703897895588"	"3.40782067882918"	"3.59841811153826"	"3.41445702442683"	"3.44490655010468"	"3.41183043165297"	"3.5573118165054"	"3.70740639997316"	"3.4193526198272"	"3.44316384349279"	"3.60463601564966"
"AC011603.2"	"10.706521020383"	"10.6580756558426"	"10.7384787285904"	"10.3973865495962"	"11.0089487497147"	"11.0422957402809"	"10.7191956797915"	"10.8692581539974"	"10.0774157900347"	"11.2816069511348"	"11.4540088808752"
"AC011603.3"	"5.13839827986513"	"5.38760399816209"	"5.4888389675632"	"4.96061039115994"	"5.17688950314102"	"5.15328835409389"	"4.99924431561373"	"5.27788709644691"	"5.48305580645076"	"5.1596513625815"	"5.12128447577201"
"AC011611.3"	"5.9654355212557"	"5.36303754473795"	"6.12322297964571"	"5.53392551888562"	"5.30278012924373"	"5.41723906254428"	"5.41867022573102"	"5.35271665169441"	"5.76699315025535"	"5.40696140435845"	"5.58295869960268"
"AC011611.4"	"3.95168926734942"	"3.73026268354439"	"3.56075438293236"	"3.78629027676819"	"3.82286747984519"	"3.94159938507031"	"4.00429969105927"	"3.48464850151081"	"3.95980310784872"	"3.76485508929037"	"3.64950134743457"
"AC011632.1"	"3.54681808470748"	"3.74889448200227"	"3.86849304534962"	"3.60125395371745"	"3.55764406857716"	"3.64134853988714"	"3.69429170407047"	"3.68372688880386"	"3.6363467669386"	"3.70835661818537"	"3.61890574584389"
"AC011676.5"	"5.13542161370719"	"4.20864296769446"	"4.48232234311787"	"4.1757174913244"	"3.84981963166464"	"4.13411553953525"	"4.25648314102597"	"3.84523144961694"	"3.99312524603058"	"4.49289431392864"	"4.60449302327031"
"AC011700.1"	"4.19649021484523"	"4.29646253025524"	"4.59900170393235"	"4.34794279902215"	"4.38092630565607"	"4.52628009118932"	"4.49350819199835"	"4.28155456079458"	"4.54254251822441"	"4.24307356814201"	"4.3435798589033"
"AC011731.1"	"5.39244458303775"	"5.62206547984378"	"5.64044494852856"	"5.74627960699355"	"5.90915280246143"	"5.70490111721882"	"5.71175778041528"	"5.81928402917303"	"5.51458014873866"	"6.06048663255422"	"5.65637154214585"
"AC011752.1"	"4.39982771060505"	"5.00912852262972"	"4.81446152878519"	"4.67037679103406"	"4.57806291236887"	"4.67458928818373"	"4.64425681548204"	"4.52775237390334"	"4.56380426074243"	"4.63417595597932"	"4.71677020708438"
"AC011754.1"	"4.50735122541645"	"4.57868127337005"	"4.76702280694321"	"4.47541561584502"	"4.60099374113193"	"4.45421095395074"	"4.2883648148714"	"4.50779593009475"	"4.50171054866997"	"4.6470087263337"	"4.32661933625968"
"AC011755.1"	"3.43769857846658"	"3.3346044676222"	"3.4142362256852"	"3.25425884255733"	"3.41628940013379"	"3.33663831117207"	"3.34134384687781"	"3.24873861897079"	"3.28120732781903"	"3.26956203844882"	"3.41835423084741"
"AC011773.1"	"4.65134870225399"	"4.73439893932848"	"4.97240802006713"	"4.88985337096208"	"3.88409015766151"	"4.45013960597647"	"4.73687817505255"	"4.42476207050532"	"4.7833245664065"	"4.39995525249057"	"4.70444918954614"
"AC011815.1"	"4.39688076850855"	"4.11114351894574"	"4.51441549120383"	"4.4355926699049"	"4.6079171470542"	"4.24354203737709"	"4.26040764385162"	"4.30446004638833"	"4.47993990429281"	"4.17163810345927"	"4.42974669111552"
"AC011824.2"	"4.78600992198035"	"4.42014495296344"	"5.11898032659635"	"4.5425976012888"	"4.82305902290447"	"4.63247965257514"	"5.11198709317252"	"4.88779262025393"	"4.80112809929924"	"4.78977397164562"	"4.76301495614447"
"AC011840.1"	"5.44982578895628"	"5.79281692147916"	"5.63339470027501"	"5.59724613569396"	"5.89338556380713"	"5.7402584234358"	"6.20369228823879"	"5.85420793289911"	"5.62695528935901"	"5.74084720319462"	"5.89176335509219"
"AC011840.5"	"4.70708101022026"	"4.81972813500143"	"4.86736356521202"	"4.60950530418461"	"4.65793833485109"	"4.58742496408543"	"4.72759876719092"	"4.68455708163434"	"4.62624970519338"	"4.75936220670983"	"4.62624970519338"
"AC011939.2"	"6.20496799510763"	"6.03634120528978"	"5.91960652135743"	"6.10561061375028"	"6.55161447338751"	"6.23642457478543"	"6.85562720370596"	"5.86786346939391"	"6.45894733143898"	"6.48126138708283"	"5.89772813358974"
"AC011939.3"	"6.18267492131194"	"6.31467849813234"	"5.98299558747256"	"6.44250156006004"	"6.18755977479668"	"6.28964168723046"	"6.28098817947555"	"6.35153500991646"	"6.16199735958782"	"6.1823273413272"	"6.35074623170285"
"AC011944.1"	"4.56630388465747"	"4.75401597023402"	"4.95408229941245"	"4.7868905999671"	"4.71176896300422"	"4.9849873752407"	"4.77776379988284"	"4.96735133965547"	"4.9174847919464"	"4.69865441456908"	"4.75653633229454"
"AC011944.2"	"3.23854939574821"	"3.39032977430128"	"3.69649583370116"	"3.42655077259361"	"3.2462434722005"	"3.18767765406999"	"3.19711938790755"	"3.33489141120346"	"3.30603675778924"	"3.42626816669185"	"3.33191010433279"
"AC011995.1"	"6.23407111507062"	"6.16201928917738"	"6.65493524139915"	"6.5681737812811"	"5.96473675925345"	"6.16518015590446"	"6.27824545819775"	"6.24246470422334"	"6.18189715489353"	"6.38932948879537"	"6.30461901893065"
"AC011997.1"	"3.456330281383"	"3.63379945177653"	"3.97625989757158"	"3.46565940317764"	"3.67823828360802"	"3.84119112304678"	"3.58508983205888"	"3.73668589090398"	"3.85855643700354"	"3.51854646425131"	"3.65356544569147"
"AC012020.1"	"5.95725987618689"	"6.29516921096699"	"6.34593617018192"	"6.27693440863477"	"6.22303975657915"	"6.44583999602516"	"6.79663375446485"	"6.34518798530532"	"6.44702702180773"	"6.70351988980124"	"6.02728552635127"
"AC012063.1"	"3.92718504925927"	"3.98167766193834"	"4.20059500644888"	"4.07691627414332"	"3.79233033098895"	"4.22668848246564"	"3.9245553314354"	"4.0483760692013"	"4.06142971240904"	"3.77895736134884"	"4.21704442432615"
"AC012065.3"	"5.31656453359875"	"5.33364572621956"	"5.41233664649868"	"5.61016739962621"	"5.08399370997134"	"5.25920567303922"	"5.59486197679353"	"5.33579212577051"	"5.32054850432257"	"5.38040782466325"	"5.34657492384007"
"AC012066.1"	"5.51271054074656"	"5.72674693143223"	"5.53859196639461"	"5.54732059487506"	"5.11576814324138"	"4.9727654321921"	"5.28897406381654"	"5.41894401259972"	"5.54879840440181"	"5.23113628211116"	"5.35297522282208"
"AC012085.2"	"3.66232814804168"	"3.70080624856144"	"3.60218178234559"	"3.90110716357096"	"3.83558035623887"	"4.00495574499429"	"3.76070856154094"	"3.92840186039716"	"3.62901594241905"	"3.84965479895805"	"3.93155835097557"
"AC012100.2"	"4.78768117196213"	"4.78236404652796"	"4.92773689021887"	"4.6988379623266"	"4.74018375687254"	"4.87770415160344"	"5.21903251973712"	"4.56119888035736"	"5.04918418302449"	"4.49126133644112"	"4.94618270591752"
"AC012123.1"	"5.35959178892817"	"5.28505358800172"	"5.40755646693787"	"5.24636298879649"	"5.09498231555743"	"4.81719347320641"	"4.92832103574646"	"5.3314351117769"	"5.30282797487033"	"5.13814173018519"	"5.11336078327745"
"AC012181.1"	"6.15571949882847"	"6.48759814357937"	"6.5605342507213"	"6.06124131116641"	"6.02017958426988"	"6.30126293093588"	"6.28213566506137"	"6.12827286177701"	"6.02979411284786"	"6.38239352079104"	"6.40135318741532"
"AC012184.1"	"8.98378734931788"	"9.0483476102377"	"9.22449534651625"	"8.85854300857226"	"8.85589841308341"	"8.74863280396361"	"8.85190941557541"	"8.98791199804018"	"8.62094637702273"	"9.06589026054827"	"9.18719798289959"
"AC012184.3"	"3.48031436157146"	"3.56799592833829"	"3.44537485527874"	"3.52695652172212"	"3.638079905642"	"3.65325290817955"	"3.72983021867627"	"3.45103800820369"	"3.47759420901706"	"3.48273423085552"	"3.67670842712405"
"AC012184.4"	"8.93850135668984"	"8.86259189216417"	"8.99644083800608"	"8.62668041792868"	"8.93199302800344"	"9.02179297808738"	"8.72106545618569"	"8.83354736801718"	"8.98414166971352"	"8.88755222860705"	"8.74418312844915"
"AC012186.3"	"3.9128847722425"	"3.79902379733235"	"3.89072321694767"	"3.93965704467967"	"3.90850108778581"	"3.88687240443826"	"3.99724141738103"	"3.77670055666645"	"3.99870050364921"	"3.97516842894405"	"3.68066459187273"
"AC012213.1"	"4.50514823602472"	"4.54091738545438"	"4.73428959269777"	"4.41919859455724"	"4.45758958690228"	"4.77309222861902"	"4.87229067082075"	"4.7407485766593"	"4.54992206094082"	"4.70342712763849"	"4.61341668141349"
"AC012213.3"	"4.48144670826226"	"4.42552476085698"	"4.38435182120813"	"4.47455186224651"	"5.2740826169959"	"4.73447520299875"	"4.84963606383675"	"4.77716048029483"	"4.86604210952128"	"4.61772710005397"	"4.6173565727707"
"AC012254.1"	"4.31576814762151"	"4.18235517214371"	"4.45191073012643"	"4.23443509742415"	"4.21923109777988"	"4.00994787186313"	"4.08925959172959"	"4.08139269961235"	"4.14700130989424"	"4.29516068236166"	"4.09822636592307"
"AC012254.3"	"9.25918272410476"	"9.79406317699055"	"9.63605364370143"	"9.36663721217694"	"9.29718814544036"	"9.49565293825869"	"9.32644013736268"	"9.38042750415149"	"8.93638686708536"	"9.79140388179536"	"9.76744118093835"
"AC012306.3"	"4.23188834804301"	"4.45794793856567"	"4.36538087836884"	"4.16721358809409"	"4.88079640052293"	"4.32672868312735"	"4.38976939796164"	"4.28418422073423"	"4.60572327141226"	"4.19093217155584"	"4.41893717359551"
"AC012313.1"	"9.58808950166957"	"9.79842210515465"	"9.93254352817794"	"9.93506676111058"	"9.6127178447773"	"9.42953600471852"	"9.51317246668282"	"9.44058606731244"	"9.89336046866029"	"9.68292408018537"	"9.45434360780123"
"AC012313.3"	"7.99823976251164"	"8.06976512818688"	"8.32555185626696"	"7.83914078693995"	"7.57118220528234"	"7.85692956209001"	"7.41870349699775"	"7.82300968207063"	"7.98255883259903"	"7.97999058176964"	"7.72025090664763"
"AC012313.5"	"3.57670156135812"	"4.10989207948448"	"4.01481193474226"	"3.59990081246135"	"4.17895083914864"	"3.70611090281196"	"3.90429736462888"	"3.67629381136863"	"3.57242193351075"	"4.02966641687432"	"4.12853477193442"
"AC012313.6"	"4.03737506427367"	"4.26512554211263"	"4.41276920497726"	"4.02170559066516"	"4.28838935905443"	"4.18434170448194"	"3.82200639582289"	"4.34695387954458"	"4.20506674754535"	"4.07254349150216"	"4.23985089852809"
"AC012313.9"	"5.02183835010129"	"5.14942023955948"	"5.41182791504828"	"5.20551960243816"	"5.42315412344754"	"5.15700715054353"	"5.33048389168122"	"5.03029044274441"	"5.27747283152722"	"5.08526812117193"	"5.28936099872516"
"AC012321.1"	"9.57077662891565"	"9.90546931037863"	"9.55837173303836"	"9.788173621478"	"9.09751009654412"	"8.95902186444946"	"9.39331239593288"	"9.59195121551392"	"10.3039322536536"	"9.23108748040793"	"9.24463719387601"
"AC012339.1"	"3.17852231769763"	"3.35415308179248"	"3.23033535662987"	"3.24623988659761"	"3.52071712439769"	"3.39583543900731"	"3.43093789086661"	"3.21808470224626"	"3.37164365633144"	"3.3032808834618"	"3.26382711467049"
"AC012363.1"	"5.21173572377299"	"5.12487759483988"	"5.2725382488285"	"5.33837447683732"	"5.5751224169975"	"5.15456209444206"	"5.55302545815577"	"5.48156842486437"	"5.37237115743696"	"5.29848044906563"	"5.2660847775513"
"AC012368.1"	"4.67378479230087"	"5.33118644977523"	"5.25941963651064"	"5.15882945821267"	"4.96154249599141"	"4.62009863397455"	"5.02053333015515"	"4.83861943324618"	"4.76477626609372"	"5.05257652351504"	"5.23684710830974"
"AC012379.2"	"4.59388879924765"	"4.84245447532976"	"4.6494483134928"	"4.65358765407036"	"4.92135814642097"	"4.79342425002718"	"4.8956437493268"	"4.55770724389087"	"4.67473563549047"	"4.66251767374283"	"4.79164040257302"
"AC012409.1"	"3.9223321750737"	"4.32996106883904"	"3.98356215790358"	"4.12618732905155"	"4.48046298569113"	"4.2313400214499"	"4.24368687547351"	"4.12026326413164"	"4.04309536093985"	"4.15611544050986"	"4.33929952930307"
"AC012417.1"	"3.43351605641158"	"3.59397425883567"	"4.1515115760321"	"3.39214729954295"	"3.64261844998428"	"3.51602083122159"	"3.53880837342559"	"3.57018519709526"	"3.56634627347833"	"3.68246719395075"	"3.63320096335376"
"AC012442.2"	"4.78614531147352"	"5.52874859861948"	"5.30857369414694"	"5.20348450023913"	"5.13668918557341"	"4.94750561125164"	"4.94643687267818"	"4.77466133100064"	"4.96271251098513"	"5.18002386485384"	"5.13369279409635"
"AC012456.1"	"5.47875637087069"	"5.50664025812332"	"5.8738713426556"	"5.65072689469846"	"5.79623910193023"	"5.5624645318787"	"6.27053881060993"	"5.66662132928464"	"5.49821945774475"	"5.80139546814309"	"5.88871903474631"
"AC012459.1"	"7.2561055713024"	"6.46461189145848"	"6.53571029714652"	"6.80368341464892"	"7.49448628607466"	"7.28732304606455"	"7.16223674223334"	"6.80440109415559"	"6.05659714624917"	"7.42035060767804"	"8.08272467222572"
"AC012467.2"	"5.77786140534288"	"5.80774706870556"	"5.72215413154377"	"5.6633774330496"	"5.99951643096444"	"5.8421195405476"	"5.64173387194115"	"6.19334295074735"	"5.69098952135161"	"6.13846597780618"	"5.69771849962012"
"AC012485.1"	"4.15546163153822"	"4.48722862862906"	"4.72952691340975"	"4.51195860139147"	"4.19507337097175"	"4.56265271006758"	"4.25002904277798"	"4.32785202866551"	"4.21651661348059"	"4.40892459380662"	"4.5795858551489"
"AC012494.2"	"3.9868343503432"	"4.09747848659377"	"4.56905280785866"	"3.99327548210928"	"4.04318234441112"	"4.28314667065855"	"4.17468979050293"	"4.36576584159153"	"3.89952712190839"	"4.44164159146564"	"4.22707048040623"
"AC012507.1"	"4.20707102701913"	"4.5597353874842"	"4.68487071836271"	"4.26227972479393"	"4.51005816751142"	"4.54615316677474"	"4.59139388348677"	"4.44016890660161"	"4.24926063415127"	"4.52146975424976"	"4.62536123782284"
"AC012508.1"	"3.61278250646701"	"3.72762120579664"	"3.85564166315163"	"3.74530877950034"	"3.87245145069003"	"3.72068890455731"	"3.76605925733596"	"3.87374007147861"	"3.81147124316294"	"3.88155120011458"	"3.58953208617887"
"AC012531.1"	"5.63186093098851"	"5.96323195405567"	"5.67114068916092"	"5.90615054067656"	"6.18848877012135"	"6.67699712170419"	"6.85260642259916"	"6.10012565168683"	"6.04656281807069"	"6.51549381384805"	"5.89554924488577"
"AC012531.2"	"6.08894514090152"	"6.25641281034138"	"5.70436756789855"	"5.92271653907688"	"5.66004462471073"	"5.77298466273764"	"6.01541969212472"	"5.88820473733704"	"5.91873315794823"	"5.99237087424213"	"5.79725655968254"
"AC012555.1"	"5.15668231766235"	"4.99861639263397"	"5.31487430853748"	"5.46131798395005"	"5.03753853632155"	"5.14051650961944"	"5.07074534462444"	"5.18823154103971"	"5.18026821826601"	"5.21951760263081"	"5.05743912884726"
"AC012557.1"	"3.57555865408827"	"3.78415142190459"	"3.81417046178542"	"3.65378786296662"	"3.61026176135734"	"3.77023703715615"	"3.86929113043175"	"3.51560968674204"	"3.68996942157434"	"3.65411136127099"	"3.73847548941551"
"AC012560.1"	"4.0309859256229"	"4.23656461693077"	"3.98964412477631"	"4.2849513297452"	"4.22775346945632"	"4.21138723425564"	"4.18077321696301"	"4.27290706856754"	"4.25253074209489"	"4.14717807110954"	"4.08672116118636"
"AC012615.1"	"6.68047750698203"	"6.9538963254358"	"6.91199123089598"	"7.052794693135"	"6.61453670044848"	"6.68161796768567"	"6.66004666420547"	"6.7843906445268"	"7.02925820742192"	"6.71300549181169"	"6.50400164209358"
"AC012615.2"	"6.1636333403412"	"6.07747008696707"	"6.1365419469225"	"6.06748274820942"	"5.67818268347504"	"5.77129373216972"	"5.81455981084458"	"5.96757579812277"	"6.23578988015508"	"5.84166702882455"	"5.80739351577632"
"AC012615.6"	"3.98810715332964"	"3.91700706679542"	"4.01145825384836"	"3.83367432030655"	"3.40989660995035"	"3.9283681328446"	"3.91783470471781"	"3.62303981467194"	"4.15191411602012"	"3.62059077092595"	"3.76624407393922"
"AC012640.2"	"5.27525724118308"	"5.54681824903515"	"5.60022819528106"	"5.3440914615559"	"5.60212600701139"	"5.7313932815204"	"5.75506945779202"	"5.91117950678287"	"5.44125696217321"	"5.76179824096228"	"5.58432638409787"
"AC012640.4"	"7.97215856833664"	"8.28706932317507"	"8.32960763780065"	"7.96068150863629"	"8.72990988295259"	"8.38790681022578"	"8.35532086531829"	"8.52453779103118"	"7.93739614847017"	"8.39052367626119"	"8.87552624587594"
"AC012645.4"	"5.50379740566917"	"5.79089677848958"	"5.80338092374624"	"5.7379239423071"	"5.89874938090716"	"5.69876000153573"	"5.71659933695977"	"6.01287979401728"	"5.45481455991102"	"5.90596264705875"	"5.99139015616906"
"AC012676.5"	"5.7613898491762"	"5.88042066606958"	"5.96587626939178"	"5.69821650085269"	"5.62456492109524"	"5.54237158329513"	"5.88688819046476"	"5.62417383268916"	"5.8370265437237"	"5.74066646838658"	"5.63162474464465"
"AC013391.3"	"5.17062022578933"	"5.12836973609242"	"5.06165468059551"	"5.04275132773365"	"4.8515399450295"	"4.88250501343975"	"5.40086634147902"	"5.03657278099174"	"5.37226847503325"	"4.92806370890065"	"4.88740208749047"
"AC013460.1"	"4.25742276821147"	"4.42347635001426"	"4.57954518437618"	"4.34894503674521"	"4.13488728517237"	"4.24724404811346"	"4.47448653369838"	"4.26982023229356"	"4.26908987534446"	"4.30131788507586"	"4.41362237652638"
"AC013486.1"	"5.27992373702266"	"5.37043907860858"	"5.43815570124517"	"5.30851916886693"	"5.91154621022175"	"5.57036414241783"	"5.69177691539009"	"5.56312522772813"	"5.40142341403671"	"5.75546686349728"	"5.51806889071882"
"AC013489.3"	"8.29413338960089"	"8.26304863761611"	"8.46669972672429"	"8.2590459201788"	"8.86199845899623"	"8.79382824042916"	"8.57825489204071"	"8.62672539865956"	"8.20294635392346"	"8.58960404333115"	"8.89530176289542"
"AC013643.2"	"7.41357017724489"	"6.94303160324208"	"7.32902929671008"	"7.14956507111078"	"7.00129937818286"	"6.68075695162006"	"6.70305970176636"	"7.14693231674499"	"6.89104838818947"	"7.26791387657799"	"7.03072281831148"
"AC013644.1"	"4.60929188453575"	"4.60561784912273"	"5.05522577985266"	"4.6190856549969"	"4.64922264474958"	"4.76019254247791"	"4.86164643124704"	"5.10164565400547"	"4.79377255056985"	"4.92664398723265"	"4.65116508781544"
"AC013652.1"	"3.94758396463435"	"3.79636847884764"	"4.09622348874139"	"3.82014813746464"	"3.96905294425091"	"4.0336557849571"	"4.16976378971337"	"3.74895727094472"	"4.13992245461224"	"3.99125046067442"	"3.71805977327533"
"AC013726.1"	"3.76075026335746"	"3.56421564533749"	"3.78850771725893"	"3.62408552754328"	"3.84692588107254"	"3.86225200394998"	"3.61760568016386"	"3.64881540995252"	"3.784530299441"	"3.72093292497493"	"3.59126392274514"
"AC013733.1"	"3.39531699549964"	"3.44749655506255"	"3.40995166694465"	"3.55475208772298"	"3.89994280620087"	"3.6564277024855"	"3.56902547330499"	"3.56794382893196"	"3.59545026784698"	"3.62519749843807"	"3.48386153591241"
"AC015631.1"	"3.0475694733948"	"3.17601242648673"	"3.69139813327823"	"3.34934709055724"	"3.08421793575311"	"3.25713966668772"	"3.08039256556295"	"3.22219391712967"	"3.23513997285154"	"3.18268576926404"	"3.36889266429959"
"AC015660.4"	"4.49522385705974"	"4.490655461801"	"4.18517057494027"	"4.57775090777486"	"4.36793232024839"	"4.55458624746253"	"4.55086977247988"	"4.3707058861145"	"4.55386559991404"	"4.30656338392897"	"4.40465704448845"
"AC015674.1"	"11.3684391388353"	"11.3845950305481"	"11.3887679875258"	"11.1106475201298"	"11.3338182317639"	"11.2577154622151"	"11.2146257347015"	"11.0869219568724"	"11.0287696927126"	"11.4033234000575"	"11.4989306482493"
"AC015688.6"	"8.67493266481652"	"8.72006525906644"	"8.53757913467466"	"8.54460585447677"	"8.65466536751183"	"8.61315530002778"	"8.36645956753317"	"8.38013740297076"	"8.84347506245454"	"8.44363714367775"	"8.37829361552628"
"AC015712.2"	"3.28317528972242"	"3.25952221063637"	"3.60657959266235"	"3.41512361450981"	"3.74059192073782"	"3.38834045678236"	"3.44438278069826"	"3.22777142778591"	"3.52458288961943"	"3.470963586254"	"3.2858322311243"
"AC015712.6"	"3.88918229072731"	"4.02890472565232"	"4.5112189564007"	"3.96954247262812"	"4.3306686100117"	"4.22291608105757"	"4.67131401989464"	"4.14590395613578"	"4.17337826070716"	"4.35623789561187"	"4.19893600783435"
"AC015726.1"	"5.2174164287789"	"5.0375002534557"	"4.85587103380561"	"4.78970176165796"	"4.59097090198573"	"4.61196984832407"	"4.65222930611979"	"4.34378119937097"	"4.51599961759209"	"4.92330079643044"	"4.86323470920926"
"AC015813.1"	"5.40631144299386"	"5.54129692287692"	"5.73600871838641"	"5.93636939312434"	"5.58413059684283"	"5.35310570217601"	"5.90160708982169"	"5.72074795176916"	"5.4030904205164"	"6.00140628901033"	"5.63186615489951"
"AC015818.2"	"4.45644725560065"	"4.7172045473439"	"4.49990938121142"	"4.134765630174"	"4.41118800487028"	"4.46952325921786"	"4.54435547740084"	"4.19562283137589"	"4.63633845648689"	"4.35656578818593"	"4.26538672109622"
"AC015818.8"	"6.62150207112217"	"6.10671687673662"	"6.33438095102401"	"6.22193772755588"	"6.00310042207708"	"6.06304459341503"	"6.11020333504116"	"5.91950335439143"	"6.20811094324874"	"6.16550749098344"	"6.10646117845635"
"AC015818.9"	"4.96808305452044"	"5.22942809606584"	"5.05255049967103"	"4.98692938824299"	"4.90985284233482"	"5.18741515239194"	"5.13371429751514"	"4.66888868273611"	"5.13619543632643"	"4.8551407229287"	"5.11205357589281"
"AC015819.3"	"3.28233501447899"	"3.13540027680293"	"3.32387443282078"	"3.09343693612757"	"3.14654932591817"	"3.16054604750172"	"3.54816134828413"	"3.07585111899658"	"3.19277031539787"	"3.0973071271603"	"3.41353901169095"
"AC015845.2"	"5.3655112518042"	"5.29929350637742"	"5.48830640892428"	"5.18868814506891"	"5.25259888278899"	"5.43498988434647"	"5.81207257437905"	"5.62253461165929"	"5.31837617678458"	"5.46659104308826"	"5.50574377968603"
"AC015871.3"	"7.89392088598709"	"7.69057588197528"	"7.87165404014134"	"7.67525130802664"	"7.23516711190263"	"7.81685260276995"	"7.84943705126563"	"7.46513005206972"	"7.64230883432456"	"7.86355596266531"	"7.55036137206302"
"AC015871.5"	"4.12336529389398"	"4.27556543125243"	"4.21705971226696"	"4.16839793992529"	"4.4567845985627"	"4.31820478755037"	"4.39794592843148"	"4.21415916115145"	"4.24680324987328"	"4.37379206152711"	"4.11531289276848"
"AC015908.6"	"5.22752384971322"	"5.34498276834667"	"5.41398448451899"	"5.14375103452043"	"5.45352478419542"	"5.65799675836253"	"5.45383146790518"	"5.29293079193769"	"5.27730261602887"	"5.36838071347157"	"5.43604000823477"
"AC015909.3"	"5.07432008052511"	"5.19559557119117"	"5.44567192073946"	"5.04352398939966"	"5.14806526947121"	"4.90769508358246"	"5.08026946033342"	"5.22353601650036"	"5.2467395315543"	"4.97778716660095"	"5.15969241321741"
"AC015912.1"	"7.35807015361214"	"7.53233153872879"	"7.23214255703572"	"7.32846104287402"	"7.65698777277463"	"7.59554677586598"	"7.15833420793846"	"7.45190057734575"	"7.64981414121295"	"7.51594308536859"	"7.16192156598425"
"AC015912.3"	"4.40428221074926"	"4.53138333055618"	"5.11602946075702"	"4.27576843077611"	"4.69884496521328"	"4.45633956553003"	"3.98637782754398"	"4.62764356733296"	"4.66305503894114"	"4.37769548258943"	"4.56015163647165"
"AC015914.1"	"3.95410511638584"	"3.94939370493447"	"4.01944130407101"	"3.78562795751506"	"4.89966955084409"	"4.49948137078221"	"4.52829226826971"	"4.52045109977532"	"4.43009838135397"	"4.18141012120596"	"4.33164543167146"
"AC015920.1"	"8.25609095052153"	"8.52712761312991"	"8.71234485474436"	"8.54056481163211"	"7.84490056877928"	"8.01291413105095"	"8.19492106855144"	"8.20231000563053"	"8.39651330351"	"8.34563084606522"	"8.17087832367329"
"AC015922.2"	"4.91549612675077"	"5.64067428288741"	"5.78183122891382"	"5.10300243317489"	"4.76020216580503"	"5.20114801746161"	"5.04917319440983"	"5.4632941393182"	"5.53356993895966"	"5.4840394522564"	"5.01868717722173"
"AC015922.3"	"7.96022647066603"	"6.93331848129222"	"7.72005146170695"	"7.13312694686248"	"5.90542591239322"	"6.69637551588051"	"6.2398664987166"	"6.97397486466317"	"8.03148800102467"	"6.21648872284692"	"7.1711494372661"
"AC015936.1"	"4.06421295092495"	"4.0608161784869"	"4.44206968863187"	"4.05830496032281"	"3.81830815774426"	"3.6496164151273"	"3.92615346217641"	"4.02654691517133"	"4.12281841437234"	"4.07087760616701"	"3.91711954023272"
"AC015961.1"	"3.26914713482439"	"3.10309093114742"	"3.57882864959423"	"3.27014995274982"	"3.16873623146916"	"3.48636326010054"	"3.15519052996479"	"3.1175975951381"	"3.43056981890777"	"3.21962220957218"	"3.21962220957218"
"AC015961.2"	"3.51474155148964"	"3.60519427550257"	"3.58652206416187"	"3.55540490879374"	"3.70310168363626"	"3.69242951894113"	"3.75906820190517"	"3.58726681393013"	"3.51599320424126"	"3.6162557090417"	"3.68067535348662"
"AC015969.1"	"3.3637529614318"	"3.39116344899216"	"3.83532951263831"	"3.68374462556985"	"3.4390507200749"	"3.73775313994471"	"3.5654765366698"	"3.76430268211031"	"3.52352934677382"	"3.73062777252987"	"3.5695168829175"
"AC015987.1"	"4.19742864394796"	"4.19881367310395"	"4.13269262733783"	"3.93173204714165"	"4.08680668522908"	"4.19747633882551"	"4.59926528734258"	"4.22407544401365"	"4.07558379664348"	"4.21967803014024"	"4.27427941953714"
"AC016026.1"	"6.33721306591325"	"5.98164566753182"	"6.40645302500614"	"6.01172638565927"	"6.32444829789874"	"6.22579478450791"	"6.30499838033544"	"6.36022168846466"	"6.20257794109972"	"6.04079895202698"	"6.47264614100995"
"AC016027.1"	"3.85685598376054"	"4.02027546844193"	"4.19392650752964"	"3.83071306406258"	"3.94145542137338"	"4.11383648578965"	"3.78540186515342"	"4.11208762499388"	"4.14851790946728"	"3.87334566204375"	"3.88276517241035"
"AC016065.1"	"3.82516900512583"	"4.09197757045752"	"4.3543465516496"	"3.93650296022026"	"4.01081077818384"	"4.09282255183853"	"4.36713536569278"	"4.14402253902205"	"4.03588931477127"	"4.07230015616719"	"4.19266117541521"
"AC016168.2"	"5.12496281345682"	"5.51780891250671"	"5.37631217262704"	"5.15346252779116"	"4.94056533043648"	"5.35154281095808"	"5.42515916617218"	"4.82999344506204"	"5.38178086437972"	"5.28460411633136"	"5.08593398831395"
"AC016394.1"	"4.93159761283193"	"4.93772672385913"	"4.99889206170386"	"4.81433496651879"	"4.92587785262037"	"5.25490022193196"	"5.07331079127831"	"4.80583234766592"	"5.01165482207079"	"4.98016639403979"	"4.92452300716673"
"AC016394.2"	"4.1057880909477"	"4.12602655506304"	"4.43584582982326"	"4.18024210730844"	"4.41499645438029"	"4.36484299032252"	"4.40431179094858"	"4.26220155150647"	"4.1158186867547"	"4.41838369743027"	"4.3441769391159"
"AC016396.2"	"4.37814245606206"	"4.58791346010162"	"4.43293716199681"	"4.44929347294498"	"4.67721624432419"	"4.5875734916817"	"4.89121191123147"	"4.3496384135281"	"4.51816299786902"	"4.37132438178145"	"4.68532415772132"
