"ID_REF"	"GSM1209581"	"GSM1209582"	"GSM1209583"	"GSM1209584"
"AL136172.1"	5.00283879465567	4.93509109569548	5.04976079552444	4.96105366354371
"AL136295.17"	7.14348915640701	7.2113816514639	7.01870739787251	7.12894126825998
"AL136295.2"	6.11395236671891	6.05437908673696	6.24516180067047	5.84658756781442
"AL136295.6"	6.0705743041093	5.78751238400622	6.03515339087427	6.35471497839051
"AL136295.7"	6.60136574717409	6.75505192532988	6.97821183300765	6.43340880269655
"AL136304.1"	7.07866403010326	7.05275260012194	7.33645883972847	7.18985588218578
"AL136309.3"	3.82742593237062	3.84550741528024	3.89773362276219	3.87949105986894
"AL136317.2"	4.52073505377686	4.14905871783107	4.27380959227763	4.2807909351355
"AL136322.1"	6.58632246743089	6.55138412516283	6.91284137114757	7.01140969148605
"AL136419.1"	6.8717501739904	6.96181970150142	7.21176483871787	7.03205327543775
"AL136439.1"	5.23436928721846	5.47202513451051	5.21234297109609	5.21236125430611
"AL136526.1"	5.16555905790557	4.95873421141315	5.11121915779164	5.12694991980034
"AL136531.1"	4.86869662581252	4.68697015599748	4.68565426409324	4.72377543909047
"AL136964.1"	4.16864789170424	3.91897370519168	4.24844546909592	4.10280556776772
"AL136967.1"	7.0353720113198	6.81307892990136	7.37660003112597	6.78909084608044
"AL136981.3"	5.20569272220918	5.07818299250109	5.04220027585362	5.21708000483142
"AL136981.4"	6.43659925786196	6.64812364675075	6.39528069246242	6.49126142339708
"AL136982.1"	8.12281879641948	8.33329884915891	8.36002738121258	8.25160399364711
"AL136984.1"	4.84152164663771	4.84235669416672	4.91189510182912	5.12085383405406
"AL136988.1"	5.97765293159635	6.24824435832548	5.59807546968913	6.32211703711597
"AL137002.2"	5.45893226545485	5.29093895709887	5.40473956670128	5.44295542654281
"AL137003.1"	5.7731113757245	5.54854964710238	5.9934065107422	5.38620387567534
"AL137005.1"	5.43696376895265	5.31724113237047	5.45114534779824	5.20107588238156
"AL137009.1"	5.30382380495117	5.67167464182825	5.73445961304611	5.74339548584241
"AL137026.1"	5.72278813376484	5.27519301955911	5.74583636427217	5.36013338725585
"AL137060.3"	5.27983523670767	4.77294916558445	4.87319760629919	4.92365488549718
"AL137127.1"	8.8400330270813	8.68134215123641	8.85574740033656	8.89901327299444
"AL137139.2"	5.91391135308835	5.7864477828453	5.99180864498359	5.86165851741609
"AL137186.2"	8.88713505762856	8.95299211677575	8.93166011956006	8.96541557309105
"AL137220.1"	5.90260644477596	5.8400061695796	6.02286028912943	5.97847884718373
"AL137224.1"	4.62614618906561	4.67428074847428	4.57759344824412	4.75465678991245
"AL137230.2"	5.12415226451057	5.10657591287845	5.15862480675785	5.23721372429832
"AL137244.1"	7.27147926844301	7.34554132888485	6.58120569288506	7.12865229013319
"AL137246.1"	3.96863371436273	4.12688337835659	4.07158550571743	3.96778833307592
"AL137247.2"	6.04209830244865	6.39020459567818	6.25152815894186	6.30086263452752
"AL137782.1"	7.9161503410485	7.9072288494883	7.83961182311976	7.83808078799523
"AL137786.1"	5.08845713795798	4.86743034124442	5.01853520696922	4.91315527837722
"AL137796.1"	5.42168643271762	5.70376073103312	5.47651425452024	5.48498866598568
"AL137856.1"	8.83111077559122	8.2256382988045	8.86564471871441	8.45227864447256
"AL137857.1"	12.3648801323105	12.8974106113392	12.6517020322395	12.7096530356542
"AL137918.1"	3.48427504578536	3.61822590189986	3.47245211231898	3.51895896418797
"AL138478.1"	8.07099898944879	8.01934939070377	7.95029603768937	8.05131880416596
"AL138688.1"	4.95676845880286	5.1156456190741	4.96891692215629	4.98670903372621
"AL138689.2"	4.82540598304512	5.16148157582234	5.09435510733523	5.20924963371233
"AL138690.1"	4.4636818736893	4.70440744742823	4.64001379512525	4.62870312682472
"AL138733.2"	4.49527866945732	4.32743128537512	4.31676654582034	4.63932026023113
"AL138756.1"	3.99448347097394	3.88600102074766	3.96053665701396	4.13065450194022
