symbol,PVal,HR,BB3,BB4,P_adj
LSP1,0.0435553779261244,0.882621132829433,0.781838626362719,0.996394956515874,0.133569825640115
LTA,0.0015761954785763,0.598139089866916,0.434888261546094,0.822671942339614,0.0113733320807074
LY9,0.000959559503958336,0.455279067065118,0.285397101390537,0.726282880582039,0.00869795922891631
MAP3K6,0.0340848333656912,0.820054741893044,0.682581472632132,0.985215401625317,0.110945848479324
MME,0.0167012551615802,1.14984868372378,1.02560011037734,1.2891496228241,0.0643984242861402
PIGB,0.0419797277669202,1.48824882449398,1.01452425286607,2.18317556958406,0.129819662338039
PYHIN1,0.00231183610568458,0.599078633837264,0.43087259409941,0.832949726752683,0.0144195879134225
SIRPG,0.000185869755385862,0.714425637114715,0.598923094990976,0.852202887541775,0.00397406452690885
SLA2,0.00139991390433547,0.733672542706915,0.606717395037719,0.887192957255768,0.0106314445172539
SLAMF7,0.013438038553002,0.857314394412054,0.758801213285572,0.968617284734752,0.054342837225327
SLFN12L,0.000573509287487988,0.345929231306849,0.189066735453252,0.63293541714606,0.00703504725985266
STAP1,0.00451063288713339,0.638761818842615,0.468813689982587,0.870317292198271,0.0215573104216245
TIFAB,0.00744050075581182,0.432529311006417,0.234137252528609,0.799025370201722,0.0329892081703464
TIGIT,0.00020975559701168,0.695929041657179,0.574546559046025,0.842955585402927,0.00397406452690885
TNFRSF9,0.0389181063044542,0.788214042013065,0.62885131908087,0.987962268942425,0.122733594517915
TPSD1,0.0221248886283957,0.770452273382892,0.616223440664716,0.963281605971623,0.0790481457791224
XCL2,0.00443431598871587,0.665436711345773,0.502647214861925,0.880947916777605,0.0214714247874663
ZNF831,7.11951063363483e-05,0.259474724068142,0.133352687266278,0.504880207594169,0.00366477508062106
