symbol,PVal,HR,BB3,BB4,P_adj
KLRD1,0.0158629509136426,0.278094634754987,0.0983014278066035,0.786729426063479,0.0668119333982463
LSP1,0.00292190675784186,0.752186405002951,0.623548435638425,0.907362372406533,0.0373802554192873
MME,0.0435441888729934,1.17112326659609,1.00458775751828,1.36526619531071,0.127203890329768
NKG7,0.0141483252386746,0.821384415784557,0.701910460778155,0.961194334881089,0.063241309199377
PLA2G2D,0.00406238762759621,0.61676463233536,0.443560102997569,0.857603308162854,0.0393841615415699
SEC31A,0.0238640968953268,1.77226833759782,1.07876982961713,2.91158964055057,0.0876592074075866
SEMA4A,0.043175327115267,0.719750880350772,0.523295274708431,0.989959884606931,0.12712735206162
SIRPG,0.00387438599113648,0.6288295692009,0.459003284853798,0.861489754321348,0.0393841615415699
SLC12A3,0.013361054603032,0.00136168421261075,7.3049755553154e-06,0.253824791175951,0.0604506250942057
SLFN14,0.0288194063982621,2.11989198406705e-05,1.36708262859436e-09,0.328724974636862,0.0974635069375842
SYTL3,0.000947631426601009,0.581028942531319,0.421101345407874,0.801694498819692,0.0252376684916447
TBC1D9,0.0373165130876379,0.732004886308821,0.545741345881098,0.981840862203489,0.118328430389006
TNFRSF9,0.0198091459938094,0.51090331356824,0.290396442288111,0.898847774298967,0.0765540954552427
TRPV4,0.0154407127014733,0.748067900940621,0.591458844243959,0.946144587850454,0.0658448783016851
ZAP70,0.000411070405640302,0.560441162904251,0.406461798838647,0.772752317622239,0.0252376684916447
